26,Mare La Chaux
27,"Belle Mare (Beginning of
Village)"
28,Belle Mare (Public Beach)
29,Belle Mare (Waterpark)


Route:,237
Operator:,UBS
Location 1:,Vallee des Pretres
Location 2:,Pailles
0,Vallee des Pretres (Kovil)
1,"Vallee des Pretres (Nalletamby’s
House)"
2,Junction Vallee des Pretres
3,Plaine Verte
4,"Junction Boulevard Victoria /
Inkerman Street"
5,"Junction Volcy Pougnet / Harris
Streets"
6,La Butte
7,"Old Moka Road (Chinese
Cultural Centre)"
8,Les Guibies (Trunk Road)
9,Pailles (Morcellement Raffray)


Route:,238
Operator:,UBS
Location 1:,Pailles
Location 2:,Port Louis
0,Pailles (Morcellement Raffray)
1,Les Guibies (Trunk Road)
2,"Old Moka Road (Chinese Cultural
Centre)"
3,La Butte / Victoria Square
4,Port Louis (Transportation Centre)


Route:,239
Operator:,RHT
Location 1:,Camp Le Vieux
Location 2:,Rose Hill
0,"Rose Hill (Place Cardinal
Margeot)"
1,"Hugnin Road (Rose Hill
Transport Garage)"
2,"Camp Levieux (NHDC
Complex)"
3,"Roches Brunes
(Independence Street)"
4,"Beau Bassin (Serge Alfred
Swimming Pool)"
5,"Beau Bassin (Cercle de Beau
Bassin)"
6,"Rose Hill (Place Cardinal
Margeot)"


Route:,240
Operator:,"Individual
Operator"
Location 1:,Sottise
Location 2:,Central Flacq
0,Sottise
1,"Lower Vale (Government
School)"
2,"Lower Vale (Beginning of
Village)"
3,"Fond du Sac (Beginning of
Village)"
4,Belle Vue Pilot
5,Plaine des Papayes
6,Bois Mangues
7,Belle Vue Harel
8,Mapou
9,Mon Choix
10,Piton
12,Gokoola
13,L’Amitie
14,Mon Loisir (Sugar Estate)
15A,Riviere du Rempart
15,Belle Vue Maurel
16,"Junction Laventure / Bois
Jacquot Roads"
17,"Laventure (Football
Playground)"
19,Petite Retraite
20,Pont Blanc
21,Constance (Football Ground)
22,Central Flacq (Bus Station)


Route:,241
Operator:,NTC
Location 1:,Vacoas
Location 2:,Rose Hill
0,"Vacoas (NTC Remy Ollier
Depot)"
1,"La Caverne (Modern
Complex)"
2,Vacoas (Bus Station)
3,"Phoenix (Indira Gandhi
Cultural Centre)"
4,Phoenix (I.V.T.B)
5,"Pellegrin (Trianon Shopping
Park)"
6,Belle Rose (Pepsi Cola)
7,"Rose Hill (Place Cardinal
Margeot)"


Route:,242
Operator:,NTC
Location 1:,Petite Riviere
Location 2:,Vacoas
0,Petite Riviere (Foyer Piat)
1,"Petite Riviere (Police
Station)"
2,"Camp Benoit (Micro
Electronics Mtius)"
3,Coromandel (Sunray Hotel)
4,"Belle Etoile (Tamil Social
Hall)"
5,"Beau Bassin (Vinayak
Mandir)"
6,"Beau Bassin (Cercle de
Beau Bassin)"
7,"Rose Hill (Place Cardinal
Margeot)"
8,Belle Rose (Pepsi Cola)
9,"Quatre Bornes (Cite Saint
Jean)"
10,La Louise
11,Candos (Victoria Hospital)
12,"La Caverne (Modern
Complex)"
13,Vacoas (ENT Hospital)


Route:,245
Operator:,"Individual
Operator"
Remark:,One trip only on weekdays by buses of Route 9
0,Port Louis (Victoria Square)
1,"Cassis (Royal
College)/Brabant (SPAR)"
2,Camp Chapelon
3,Pailles (Grewals)
4,Soreze
5,Colville Deverell Bridge
6,Martindale
7,"Reduit (University of
Mauritius)"
8,"Trianon (Margarine
Indsutries Limited)"
9,"Pellegrin (Trianon Shopping
Park)"
10,Phoenix (Pont Fer)
11,Highlands
12,"Camp Fouquereaux
(Roundabout)"
13,Wooton (Roundabout)
15,La Vigie (Roundabout)
17,Midlands
20,Union Park (Roundabout)
21,Nouvelle France (Comlone)
22,"Beau Climat (Sugar Estate
Office)"
23,La Flora (Shivala)
25,Junction Riviere du Poste
26,Riviere Dragon
27,Britannia
28,Tyack (Vishnu Mandir)
30,Batimarais
31,Chateau Benares
32,Camp Diable


Route:,246
Operator:,"Individual
Operator"
Remark:,One trip only on weekdays
0,Port Louis (Victoria Square)
1,"Cassis (Royal
College)/Brabant (SPAR)"
2,Camp Chapelon
3,Pailles (Grewals)
4,Soreze
5,Colville Deverell Bridge
6,Martindale
7,"Reduit (University of
Mauritius)"
8,"Trianon (Margarine
Industries Limited)"
9,"Pellegrin (Trianon Shopping
Park)"
10,Phoenix (Pont Fer)
11,Highlands
12,"Camp Fouquereaux
(Roundabout)"
13,Wooton (Roundabout)
15,La Vigie (Roundabout)
17,Midlands
20,Union Park (Roundabout)
21,Nouvelle France (Comlone)
22,"Beau Climat (Sugar Estate
Office)"
23,La Flora (Shivala)
24,"Grand Bois (Government
School)"
25,Grand Bois (Chapel)
26,Bois Cheri


Route:,247
Operator:,UBS LTD
Location 1:,Curepipe
Location 2:,Cité Anouskha
0,Curepipe (Jan Palach North)
1,Forest Side (Post Office)
2,Forest Side (UBS Depot)
3,Cite Anouchka


Route:,248
Operator:,"Individual
Operator"
Remark:,One trip only on weekdays
0,"Port Louis (Deschartres
Street / Victoria Square)"
1,"Cassis (Royal College) /
Brabant (SPAR)"
2,Camp Chapelon
3,Pailles (Grewals)
4,Soreze
5,Colville Deverell Bridge
6,Martindale
7,"Reduit (University of
Mauritius)"
8,"Trianon (Margarine
Industries Limited.)"
9,"Pellegrin (Trianon Shopping
Park)"
10,Phoenix (Pont Fer)
11,Highlands
12,"Camp Fouquereaux
(Roundabout)"
13,Wooton (Roundabout)
15,La Vigie (Roundabout)
17,Midlands
20,Union Park (Cluny Junction)
21,Union Park (Village Hall)
22,"Rose Belle (Junction
Jawaharlall Nehru Hospital /
Royal Roads)"
23,Rose Belle (Gebert)
24,"New Grove Branch Road
(Community Health Centre)"
25,"Gros Billot (Samputh’s
House)"
26,Mare Tabac (Bridge)
28,Rivière du Poste (Kalimaye)
29,Rivière du Poste (Terminus)


Route:,249
Operator:,UBS
Location 1:,Dubreuil
Location 2:,Quatre Bornes (Traffic Centre)
0,Dubreuil
1,Midlands Dam (Entrance)
2,Raffray No 1
3,"Junction Dubreuil /
Chartreuse Roads"
4,Piton du Milieu (Junction)
5,Le Horne
6,Belle Rive (Junction)
7,Hermitage
8,"Camp Fouqueraux (Junction
Hermitage Road)"
9,Highlands (Football Ground)
10,"Phoenix (Junction Highlands
Road)"
11,Saint Paul (Magasin Lotus)
12,Vacoas (Bus Station)
13,"Phoenix (Garderie Saint
Michel)"
14,"Carreau Laliane (Woodun’s
House)"
15,Candos (Victoria Hospital)
16,"Quatre Bornes (Traffic
Centre)"


Route:,249
Operator:,UBS
Location 1:,Port Louis (Victoria Square)
Location 2:,No second location
0,Port Louis (Victoria Square)
1,Brabant (SPAR)
2,G.R.N.W.
3,Coromandel (Sunray Hotel)
4,"Belle Etoile (Tamil Social
Hall)"
5,"Beau Bassin (Vinayak
Mandir)"
6,"Beau Bassin (Cercle de
Beau Bassin)"
7,"Rose Hill (Place Cardinal
Margeot)"
8,Belle Rose (Pepsi Cola)
9,"Pellegrin (Trianon Shopping
Park)"
10,Phoenix (Pont Fer)
11,Phoenix (Police Station)
12,"Castel (Magasin Etoile
Brillant)"
13,"Eau Coulee (Neergheen
Bhawan / Ruhee’s House)"
14,"Couvent de Lorette
(Mosque)"
15,"Couacaud (Surat Distribution
Centre)"
16,Belle Rive (Junction)
17,Le Horne
18,Piton du Milieu (Junction)
19,"Junction Chartreuse /
Dubreuil Roads"
20,Raffray No. 1
21,Midlands Dam (Entrance)
22,Dubreuil


Route:,251
Operator:,"Individual
Operator/
UBS"
Location 1:,Calebasses
Location 2:,Cite Vallijee
0,Calebasses
1,Khoyratty
2,Melle Laure
3,"Terre Rouge (Boutique
Tamarin)"
4,Pere Laval Entrance
5,"Saint Francois Xavier Street
(Stadium)"
6,S.S.R. Street (Mosque)
7,La Butte
8,Plaine Lauzun (Bus Station)


Route:,252
Operator:,"Individual
Operator"
Remark:,Service provided by buses of Route 9
0,Curepipe (Jan Palach South)
1,Forest Side (Le Forum)
3,Midlands
6,"Nouvelle France
(Roundabout)"
7,Balisson (Roundabout)
8,Jawaharlall Nehru Hospital
9,Rose Belle (Gebert)
10,La Rosa
11,"Mare d’Albert (Government
School)"
12,Mare d’Albert (United Basalt)
13,"Plaine Magnien (Police
Station)"
14,Plaisance (Grotto)
15,Madame Dayla
16,Beau Vallon
17,Mahebourg (Bus Station)


Route:,254
Operator:,UBS
Location 1:,Curepipe
Location 2:,Rose Hill
0,Curepipe (Jan Palach North)
1,"Eau Coulee (Neergheen
Bhawan)"
2,"Castel (Magasin Etoile
Brillant)"
3,Phoenix (Police Station)
4,Phoenix (Pont Fer)
5,"Pellegrin (Trianon Shopping
Park)"
6,"Trianon (Margarine
Industries Limited)"
7,Ebene (Cyber Tower)
8,Ebene (I.V.T.B.)
9,"Rose Hill (Place Cardinal
Margeot)"


Route:,255
Operator:,NTC
Location 1:,Bord Cascade
Location 2:,Rose Hill
0,Bord Cascade
1,Henrietta (Chapel)
2,Glen Park (Shivala)
3,"Reunion (Cantin
Government School)"
4,Vacoas (Bus Station)
5,"Phoenix (Indira Gandhi
Cultural Centre)"
6,Phoenix (I.V.T.B)
7,"Pellegrin (Trianon Shopping
Park)"
8,"Trianon (Margarine
Industries Limited)"
9,Ebene (Cyber Tower)
10,Ebene (I.V.T.B.)
11,"Rose Hill (Place Cardinal
Margeot)"


